age,gender,weight_kg,height_cm,bmi,activity_level,goal,goal_encoded,health_condition,condition_encoded,region,region_encoded,protein_pct,carbs_pct,fat_pct,diet_category
47,0,73.2,154.7,30.59,1.375,gain,1,pcos,4,north_india,0,49,37,14,muscle_gain
42,0,63.3,149.4,28.36,1.375,gain,1,diabetes,1,east_india,3,51,33,16,muscle_gain
56,0,57.5,158.7,22.82,1.2,gain,1,thyroid,3,north_india,0,40,50,10,muscle_gain
37,1,50.8,156.6,20.7,1.2,loss,-1,thyroid,3,north_india,0,33,28,39,medical_diet
22,1,52.2,159.5,20.51,1.2,loss,-1,diabetes,1,north_india,0,45,14,41,medical_diet
18,0,38.0,155.8,15.66,1.55,maintain,0,diabetes,1,north_india,0,39,27,34,muscle_gain
47,1,64.0,159.8,25.08,1.9,maintain,0,none,0,south_india,1,32,39,29,maintenance
66,0,78.8,169.5,27.45,1.375,gain,1,none,0,north_india,0,42,52,6,muscle_gain
20,0,55.4,153.8,23.44,1.2,gain,1,diabetes,1,north_india,0,51,36,13,muscle_gain
62,0,58.6,159.6,23.0,1.55,loss,-1,hypertension,2,west_india,2,34,36,30,medical_diet
31,0,59.5,157.9,23.86,1.725,gain,1,none,0,west_india,2,40,52,8,muscle_gain
47,1,58.2,168.5,20.52,1.725,loss,-1,none,0,north_india,0,33,31,36,maintenance
67,0,53.6,159.6,21.04,1.55,gain,1,none,0,north_india,0,40,52,8,muscle_gain
21,0,60.3,162.3,22.89,1.375,maintain,0,none,0,east_india,3,30,40,30,maintenance
35,0,67.0,158.6,26.62,1.55,maintain,0,diabetes,1,east_india,3,38,24,38,medical_diet
54,0,74.9,158.3,29.87,1.2,maintain,0,diabetes,1,east_india,3,41,23,36,medical_diet
42,0,54.6,157.4,22.05,1.55,gain,1,none,0,east_india,3,42,48,10,muscle_gain
65,0,43.6,156.2,17.89,1.55,maintain,0,none,0,south_india,1,32,38,30,muscle_gain
18,0,52.0,151.5,22.63,1.55,gain,1,none,0,north_india,0,40,52,8,muscle_gain
63,1,87.3,163.2,32.79,1.375,loss,-1,hypertension,2,east_india,3,34,37,29,weight_loss
32,1,46.6,158.1,18.65,1.55,gain,1,none,0,west_india,2,42,50,8,muscle_gain
26,1,69.5,158.9,27.54,1.55,gain,1,diabetes,1,west_india,2,51,37,12,muscle_gain
32,1,73.8,157.8,29.65,1.2,maintain,0,none,0,west_india,2,31,38,31,maintenance
66,0,51.3,155.6,21.18,1.725,gain,1,none,0,south_india,1,38,51,11,muscle_gain
41,1,49.0,157.4,19.77,1.55,loss,-1,none,0,south_india,1,34,29,37,maintenance
21,1,76.8,169.9,26.61,1.55,gain,1,pcos,4,south_india,1,52,37,11,muscle_gain
29,1,70.4,166.1,25.5,1.375,loss,-1,none,0,north_india,0,34,28,38,weight_loss
54,0,64.0,155.7,26.41,1.725,maintain,0,none,0,south_india,1,32,39,29,maintenance
54,1,102.4,177.5,32.49,1.375,maintain,0,none,0,south_india,1,28,39,33,maintenance
60,1,66.9,164.9,24.61,1.55,maintain,0,thyroid,3,east_india,3,29,42,29,medical_diet
23,0,38.4,152.7,16.47,1.9,maintain,0,none,0,south_india,1,29,42,29,muscle_gain
56,1,69.1,168.3,24.39,1.725,loss,-1,none,0,east_india,3,37,32,31,maintenance
63,0,60.1,157.2,24.32,1.55,gain,1,none,0,north_india,0,40,50,10,muscle_gain
41,1,99.3,184.1,29.3,1.2,loss,-1,pcos,4,east_india,3,47,13,40,weight_loss
28,0,53.3,155.7,22.0,1.9,maintain,0,pcos,4,north_india,0,39,27,34,medical_diet
30,1,72.1,177.0,23.01,1.9,gain,1,none,0,south_india,1,38,49,13,muscle_gain
51,1,56.1,172.6,18.85,1.2,gain,1,hypertension,2,north_india,0,38,55,7,muscle_gain
42,1,71.2,164.6,26.27,1.375,maintain,0,none,0,north_india,0,30,38,32,maintenance
24,0,94.1,153.9,39.72,1.375,maintain,0,none,0,north_india,0,30,41,29,maintenance
69,1,52.4,155.1,21.79,1.2,loss,-1,diabetes,1,west_india,2,44,17,39,medical_diet
21,0,59.8,154.4,25.09,1.2,loss,-1,none,0,south_india,1,35,32,33,weight_loss
25,0,38.4,145.0,18.28,1.375,loss,-1,none,0,east_india,3,33,31,36,muscle_gain
37,0,41.4,156.8,16.85,1.9,maintain,0,thyroid,3,west_india,2,29,42,29,muscle_gain
46,0,55.7,150.4,24.59,1.2,maintain,0,none,0,south_india,1,30,38,32,maintenance
68,1,71.4,171.0,24.4,1.725,maintain,0,none,0,south_india,1,28,40,32,maintenance
62,1,38.1,166.7,13.7,1.725,maintain,0,hypertension,2,north_india,0,30,44,26,muscle_gain
63,1,84.0,164.6,30.97,1.725,maintain,0,none,0,south_india,1,28,41,31,maintenance
27,0,71.2,166.2,25.77,1.375,loss,-1,none,0,west_india,2,34,28,38,weight_loss
60,1,67.0,166.1,24.28,1.375,gain,1,none,0,north_india,0,38,48,14,muscle_gain
51,0,51.1,156.1,20.95,1.375,gain,1,none,0,west_india,2,41,51,8,muscle_gain
43,0,55.6,150.7,24.47,1.725,loss,-1,none,0,south_india,1,37,30,33,maintenance
58,0,58.3,152.9,24.94,1.375,maintain,0,none,0,south_india,1,28,40,32,maintenance
66,1,57.3,152.5,24.64,1.2,maintain,0,none,0,west_india,2,31,39,30,maintenance
20,1,74.9,162.1,28.51,1.2,loss,-1,pcos,4,south_india,1,45,14,41,weight_loss
23,0,80.7,165.2,29.59,1.375,loss,-1,none,0,north_india,0,37,29,34,weight_loss
22,1,97.9,173.8,32.4,1.9,loss,-1,diabetes,1,north_india,0,43,15,42,weight_loss
22,1,60.2,170.3,20.77,1.375,maintain,0,none,0,west_india,2,28,42,30,maintenance
64,0,57.6,164.5,21.29,1.55,loss,-1,thyroid,3,north_india,0,34,32,34,medical_diet
40,0,64.3,160.0,25.13,1.2,loss,-1,hypertension,2,west_india,2,33,37,30,weight_loss
66,1,56.7,166.0,20.56,1.725,loss,-1,none,0,south_india,1,37,31,32,maintenance
26,0,40.1,147.5,18.43,1.375,loss,-1,none,0,west_india,2,35,31,34,muscle_gain
52,0,59.4,153.7,25.15,1.725,maintain,0,none,0,north_india,0,29,41,30,maintenance
37,1,84.7,173.8,28.01,1.375,maintain,0,none,0,north_india,0,32,41,27,maintenance
66,1,85.7,170.4,29.52,1.55,loss,-1,pcos,4,west_india,2,43,15,42,weight_loss
59,0,48.4,150.7,21.31,1.375,maintain,0,none,0,north_india,0,32,41,27,maintenance
52,1,77.1,171.5,26.2,1.2,loss,-1,none,0,north_india,0,37,29,34,weight_loss
67,0,70.0,167.1,25.07,1.2,loss,-1,none,0,north_india,0,35,31,34,weight_loss
35,0,55.9,155.6,23.06,1.2,loss,-1,none,0,south_india,1,33,28,39,maintenance
34,1,60.7,170.5,20.88,1.375,maintain,0,diabetes,1,north_india,0,41,27,32,medical_diet
41,0,38.0,147.9,17.36,1.55,loss,-1,none,0,east_india,3,34,28,38,muscle_gain
20,0,62.5,154.5,26.18,1.2,maintain,0,none,0,north_india,0,30,38,32,maintenance
49,0,50.1,160.1,19.54,1.375,loss,-1,none,0,west_india,2,34,29,37,maintenance
52,1,38.4,159.7,15.05,1.375,loss,-1,none,0,south_india,1,33,30,37,muscle_gain
55,1,68.9,169.3,24.04,1.375,maintain,0,none,0,west_india,2,29,39,32,maintenance
30,1,72.5,155.0,30.16,1.2,maintain,0,pcos,4,west_india,2,42,25,33,medical_diet
64,0,38.0,154.3,15.96,1.375,loss,-1,hypertension,2,north_india,0,37,34,29,muscle_gain
42,0,51.9,155.3,21.5,1.375,loss,-1,thyroid,3,west_india,2,37,30,33,medical_diet
26,1,84.0,175.9,27.15,1.2,maintain,0,none,0,south_india,1,31,41,28,maintenance
21,1,41.4,163.3,15.53,1.375,loss,-1,hypertension,2,west_india,2,37,34,29,muscle_gain
31,1,64.0,166.6,23.07,1.2,loss,-1,none,0,east_india,3,37,28,35,maintenance
54,0,45.4,159.1,17.95,1.725,loss,-1,none,0,north_india,0,33,29,38,muscle_gain
51,1,65.6,177.7,20.78,1.725,maintain,0,none,0,south_india,1,32,38,30,maintenance
28,0,49.3,154.1,20.75,1.55,loss,-1,hypertension,2,south_india,1,36,35,29,medical_diet
58,1,55.8,169.3,19.47,1.375,gain,1,none,0,south_india,1,41,51,8,muscle_gain
20,0,39.7,154.1,16.69,1.55,gain,1,none,0,north_india,0,40,51,9,muscle_gain
45,0,56.3,157.0,22.84,1.55,gain,1,hypertension,2,north_india,0,41,56,3,muscle_gain
46,1,92.9,166.2,33.64,1.375,gain,1,hypertension,2,east_india,3,42,53,5,muscle_gain
26,0,54.1,145.0,25.73,1.2,gain,1,pcos,4,north_india,0,49,37,14,muscle_gain
20,1,66.9,154.8,27.93,1.2,gain,1,none,0,north_india,0,40,52,8,muscle_gain
42,0,64.8,155.3,26.89,1.2,loss,-1,none,0,north_india,0,36,29,35,weight_loss
51,0,60.2,168.6,21.19,1.55,loss,-1,diabetes,1,south_india,1,45,17,38,medical_diet
29,1,74.9,171.2,25.57,1.725,loss,-1,none,0,west_india,2,33,32,35,weight_loss
59,0,65.0,151.8,28.2,1.375,maintain,0,none,0,south_india,1,32,42,26,maintenance
26,1,86.3,176.4,27.75,1.2,maintain,0,none,0,south_india,1,32,42,26,maintenance
32,1,68.3,166.0,24.8,1.2,gain,1,hypertension,2,west_india,2,40,53,7,muscle_gain
57,1,83.3,177.1,26.57,1.375,gain,1,none,0,west_india,2,41,51,8,muscle_gain
42,0,81.6,152.0,35.3,1.2,loss,-1,diabetes,1,north_india,0,44,15,41,weight_loss
22,0,70.6,160.5,27.4,1.375,maintain,0,none,0,north_india,0,31,38,31,maintenance
28,0,47.5,151.3,20.76,1.2,loss,-1,none,0,north_india,0,35,32,33,maintenance
51,1,75.6,176.5,24.27,1.55,maintain,0,none,0,west_india,2,31,42,27,maintenance
41,1,56.1,168.7,19.7,1.55,maintain,0,none,0,south_india,1,30,38,32,maintenance
32,0,79.8,151.6,34.71,1.725,gain,1,none,0,north_india,0,42,50,8,muscle_gain
55,0,79.9,160.7,30.96,1.55,gain,1,thyroid,3,north_india,0,42,51,7,muscle_gain
25,1,71.2,170.2,24.58,1.2,loss,-1,thyroid,3,east_india,3,37,32,31,medical_diet
22,0,85.7,159.5,33.67,1.55,loss,-1,diabetes,1,south_india,1,45,14,41,weight_loss
65,1,70.0,162.4,26.54,1.2,maintain,0,none,0,north_india,0,32,40,28,maintenance
43,0,61.9,167.1,22.18,1.375,maintain,0,none,0,west_india,2,28,42,30,maintenance
35,1,75.7,164.8,27.86,1.2,maintain,0,hypertension,2,east_india,3,29,44,27,medical_diet
23,0,67.4,162.6,25.49,1.2,gain,1,none,0,south_india,1,40,48,12,muscle_gain
54,0,57.9,147.9,26.49,1.375,loss,-1,diabetes,1,west_india,2,47,16,37,weight_loss
65,1,47.4,163.8,17.66,1.2,maintain,0,thyroid,3,south_india,1,28,39,33,muscle_gain
30,1,65.8,175.5,21.35,1.375,gain,1,none,0,west_india,2,41,52,7,muscle_gain
45,1,84.4,166.5,30.43,1.375,maintain,0,diabetes,1,south_india,1,39,24,37,medical_diet
22,0,84.4,164.0,31.35,1.55,maintain,0,thyroid,3,east_india,3,29,38,33,medical_diet
30,1,86.6,169.6,30.1,1.375,loss,-1,none,0,north_india,0,37,32,31,weight_loss
34,1,108.4,181.7,32.81,1.375,loss,-1,hypertension,2,west_india,2,35,35,30,weight_loss
67,0,67.0,160.1,26.15,1.55,loss,-1,hypertension,2,west_india,2,35,34,31,weight_loss
57,1,71.5,165.5,26.13,1.2,loss,-1,thyroid,3,west_india,2,33,30,37,weight_loss
62,1,46.3,157.3,18.73,1.55,loss,-1,hypertension,2,south_india,1,35,33,32,medical_diet
49,1,59.5,166.5,21.47,1.55,gain,1,hypertension,2,south_india,1,42,54,4,muscle_gain
46,0,42.5,166.4,15.36,1.9,loss,-1,diabetes,1,north_india,0,44,16,40,muscle_gain
68,0,52.3,156.2,21.45,1.375,loss,-1,none,0,west_india,2,34,28,38,maintenance
20,0,38.0,158.4,15.14,1.375,loss,-1,diabetes,1,east_india,3,44,14,42,muscle_gain
57,1,75.0,162.0,28.57,1.55,maintain,0,none,0,south_india,1,32,39,29,maintenance
51,0,52.0,147.3,23.95,1.2,gain,1,none,0,north_india,0,41,51,8,muscle_gain
57,1,53.7,178.0,16.95,1.2,gain,1,diabetes,1,south_india,1,52,34,14,muscle_gain
44,1,59.5,161.8,22.74,1.375,maintain,0,diabetes,1,north_india,0,39,24,37,medical_diet
30,1,96.3,172.7,32.29,1.55,loss,-1,none,0,north_india,0,34,30,36,weight_loss
62,0,68.2,169.7,23.68,1.2,loss,-1,none,0,north_india,0,35,30,35,maintenance
50,0,52.1,164.0,19.35,1.55,gain,1,none,0,west_india,2,39,52,9,muscle_gain
23,1,48.3,169.7,16.77,1.2,maintain,0,none,0,west_india,2,28,39,33,muscle_gain
41,1,53.6,174.6,17.57,1.55,loss,-1,none,0,north_india,0,37,28,35,muscle_gain
36,0,57.9,151.5,25.24,1.375,loss,-1,none,0,east_india,3,35,28,37,weight_loss
33,0,50.2,155.4,20.79,1.2,loss,-1,diabetes,1,south_india,1,45,14,41,medical_diet
57,0,61.4,165.6,22.39,1.2,maintain,0,none,0,east_india,3,31,42,27,maintenance
45,1,68.8,174.0,22.74,1.2,gain,1,none,0,north_india,0,41,50,9,muscle_gain
50,0,61.7,163.4,23.11,1.2,loss,-1,thyroid,3,south_india,1,34,30,36,medical_diet
65,0,38.0,148.7,17.18,1.375,maintain,0,diabetes,1,south_india,1,38,27,35,muscle_gain
58,0,53.6,149.8,23.88,1.9,loss,-1,none,0,south_india,1,33,29,38,maintenance
30,1,56.4,173.5,18.74,1.55,gain,1,none,0,east_india,3,40,52,8,muscle_gain
60,0,47.9,156.9,19.43,1.55,loss,-1,hypertension,2,west_india,2,37,33,30,medical_diet
62,1,74.0,161.9,28.24,1.9,maintain,0,none,0,west_india,2,31,39,30,maintenance
42,1,66.1,161.6,25.31,1.375,loss,-1,diabetes,1,north_india,0,45,14,41,weight_loss
59,1,65.9,157.7,26.51,1.2,gain,1,none,0,north_india,0,41,52,7,muscle_gain
53,0,88.3,162.5,33.44,1.725,loss,-1,none,0,north_india,0,36,32,32,weight_loss
44,0,52.9,153.6,22.41,1.55,loss,-1,thyroid,3,west_india,2,33,31,36,medical_diet
55,0,55.5,155.3,23.03,1.9,loss,-1,none,0,south_india,1,35,31,34,maintenance
24,1,61.1,164.3,22.64,1.55,maintain,0,none,0,east_india,3,28,40,32,maintenance
22,0,55.8,161.2,21.5,1.55,loss,-1,hypertension,2,south_india,1,33,36,31,medical_diet
60,1,50.0,162.2,19.03,1.725,loss,-1,pcos,4,north_india,0,45,15,40,medical_diet
62,0,59.0,158.0,23.64,1.55,maintain,0,none,0,east_india,3,32,38,30,maintenance
68,0,62.9,158.6,24.99,1.375,gain,1,none,0,west_india,2,41,51,8,muscle_gain
48,0,69.6,164.7,25.67,1.375,loss,-1,hypertension,2,south_india,1,33,37,30,weight_loss
40,0,62.3,161.5,23.88,1.55,loss,-1,diabetes,1,east_india,3,47,15,38,medical_diet
59,1,73.2,162.0,27.86,1.55,maintain,0,thyroid,3,east_india,3,29,40,31,medical_diet
27,1,56.9,156.5,23.22,1.375,maintain,0,diabetes,1,east_india,3,40,23,37,medical_diet
49,1,61.3,166.2,22.19,1.375,maintain,0,none,0,east_india,3,29,41,30,maintenance
60,1,65.4,176.5,20.98,1.55,loss,-1,none,0,north_india,0,34,32,34,maintenance
47,0,44.0,162.5,16.64,1.2,gain,1,none,0,south_india,1,40,50,10,muscle_gain
56,1,82.0,164.4,30.31,1.2,loss,-1,hypertension,2,west_india,2,36,33,31,weight_loss
48,1,65.7,174.1,21.68,1.2,loss,-1,none,0,south_india,1,37,28,35,maintenance
35,1,64.4,175.5,20.9,1.725,loss,-1,diabetes,1,south_india,1,44,16,40,medical_diet
53,0,53.2,158.3,21.26,1.375,gain,1,none,0,east_india,3,39,52,9,muscle_gain
19,1,69.5,172.8,23.26,1.375,gain,1,none,0,north_india,0,42,51,7,muscle_gain
31,1,80.1,160.5,31.12,1.55,gain,1,none,0,south_india,1,39,50,11,muscle_gain
30,0,41.1,145.0,19.53,1.2,loss,-1,none,0,south_india,1,35,32,33,maintenance
46,0,96.2,164.6,35.51,1.2,maintain,0,diabetes,1,south_india,1,42,26,32,medical_diet
29,1,72.4,171.6,24.58,1.725,loss,-1,diabetes,1,south_india,1,43,17,40,medical_diet
56,1,78.1,153.4,33.18,1.55,gain,1,none,0,west_india,2,38,48,14,muscle_gain
19,0,75.3,164.6,27.8,1.2,maintain,0,none,0,east_india,3,31,38,31,maintenance
49,1,76.6,172.3,25.81,1.55,maintain,0,none,0,south_india,1,29,39,32,maintenance
30,0,65.5,146.6,30.49,1.55,loss,-1,hypertension,2,south_india,1,35,33,32,weight_loss
63,1,90.4,176.9,28.88,1.55,maintain,0,hypertension,2,west_india,2,32,46,22,medical_diet
44,1,79.7,172.1,26.91,1.2,maintain,0,none,0,east_india,3,29,38,33,maintenance
66,1,90.9,163.1,34.18,1.375,maintain,0,none,0,north_india,0,30,40,30,maintenance
58,1,62.2,168.2,21.99,1.55,maintain,0,diabetes,1,west_india,2,40,23,37,medical_diet
34,1,49.8,161.7,19.04,1.375,loss,-1,diabetes,1,south_india,1,43,16,41,medical_diet
57,0,44.0,152.2,19.02,1.2,maintain,0,diabetes,1,south_india,1,38,25,37,medical_diet
48,0,76.0,155.0,31.65,1.2,gain,1,none,0,north_india,0,40,49,11,muscle_gain
51,1,93.6,176.2,30.15,1.375,loss,-1,hypertension,2,east_india,3,34,33,33,weight_loss
41,1,76.5,182.8,22.89,1.375,loss,-1,none,0,north_india,0,37,29,34,maintenance
62,1,38.0,158.0,15.23,1.2,maintain,0,none,0,north_india,0,31,41,28,muscle_gain
52,0,57.9,160.3,22.51,1.55,loss,-1,none,0,north_india,0,34,32,34,maintenance
65,0,43.9,156.1,18.02,1.375,loss,-1,hypertension,2,west_india,2,35,36,29,muscle_gain
23,0,54.9,160.8,21.23,1.375,loss,-1,diabetes,1,west_india,2,47,13,40,medical_diet
36,0,38.0,145.0,18.07,1.55,maintain,0,none,0,north_india,0,31,39,30,muscle_gain
47,0,38.0,152.0,16.45,1.375,loss,-1,hypertension,2,north_india,0,35,36,29,muscle_gain
24,0,82.9,160.3,32.26,1.55,maintain,0,diabetes,1,north_india,0,42,24,34,medical_diet
27,0,46.9,155.1,19.5,1.2,gain,1,none,0,west_india,2,42,50,8,muscle_gain
58,0,79.0,162.1,30.08,1.2,maintain,0,pcos,4,east_india,3,41,24,35,medical_diet
49,1,51.5,154.2,21.67,1.375,maintain,0,none,0,north_india,0,30,41,29,maintenance
51,0,47.8,161.4,18.36,1.9,loss,-1,none,0,south_india,1,33,30,37,muscle_gain
45,0,59.3,153.2,25.27,1.2,loss,-1,hypertension,2,south_india,1,34,36,30,weight_loss
32,0,47.9,152.6,20.57,1.55,loss,-1,hypertension,2,south_india,1,36,37,27,medical_diet
47,0,60.5,162.9,22.77,1.2,gain,1,none,0,south_india,1,39,48,13,muscle_gain
54,1,66.7,165.0,24.51,1.375,maintain,0,hypertension,2,south_india,1,31,46,23,medical_diet
46,0,53.5,163.2,20.07,1.2,loss,-1,hypertension,2,south_india,1,33,35,32,medical_diet
39,1,38.0,152.0,16.46,1.725,loss,-1,thyroid,3,east_india,3,34,32,34,muscle_gain
21,1,59.6,160.2,23.22,1.375,loss,-1,none,0,west_india,2,37,29,34,maintenance
37,1,68.6,157.0,27.82,1.2,maintain,0,diabetes,1,east_india,3,42,26,32,medical_diet
49,0,47.0,157.8,18.88,1.55,loss,-1,none,0,south_india,1,34,31,35,maintenance
53,0,56.7,154.8,23.64,1.2,loss,-1,none,0,north_india,0,35,29,36,maintenance
67,0,87.2,169.2,30.48,1.2,loss,-1,none,0,west_india,2,37,30,33,weight_loss
21,1,60.0,161.1,23.13,1.2,loss,-1,none,0,west_india,2,36,29,35,maintenance
44,1,46.4,145.4,21.96,1.9,maintain,0,none,0,east_india,3,30,42,28,maintenance
34,1,79.2,178.6,24.85,1.2,loss,-1,none,0,north_india,0,36,31,33,maintenance
29,1,52.8,161.0,20.37,1.9,loss,-1,none,0,east_india,3,33,29,38,maintenance
39,0,46.6,158.5,18.54,1.2,maintain,0,none,0,south_india,1,32,41,27,maintenance
34,0,39.5,151.4,17.24,1.2,loss,-1,none,0,south_india,1,33,31,36,muscle_gain
27,0,51.3,146.9,23.78,1.725,maintain,0,diabetes,1,north_india,0,40,26,34,medical_diet
18,1,78.1,169.0,27.34,1.375,loss,-1,none,0,west_india,2,36,29,35,weight_loss
39,1,71.9,162.2,27.32,1.375,loss,-1,none,0,south_india,1,37,29,34,weight_loss
43,0,55.2,159.7,21.63,1.375,loss,-1,none,0,south_india,1,34,28,38,maintenance
35,0,69.0,155.9,28.4,1.2,loss,-1,hypertension,2,south_india,1,33,34,33,weight_loss
67,1,71.2,167.5,25.37,1.55,gain,1,diabetes,1,north_india,0,52,37,11,muscle_gain
31,0,50.9,150.0,22.6,1.55,loss,-1,none,0,west_india,2,34,30,36,maintenance
64,0,38.0,151.2,16.63,1.2,loss,-1,pcos,4,north_india,0,45,13,42,muscle_gain
46,1,44.9,154.7,18.76,1.725,loss,-1,diabetes,1,west_india,2,44,16,40,medical_diet
29,1,48.6,166.9,17.46,1.375,loss,-1,none,0,south_india,1,35,29,36,muscle_gain
53,1,77.8,170.3,26.83,1.2,loss,-1,hypertension,2,north_india,0,33,35,32,weight_loss
52,0,48.2,147.1,22.3,1.375,loss,-1,thyroid,3,west_india,2,34,30,36,medical_diet
69,1,39.4,152.3,16.99,1.725,gain,1,diabetes,1,east_india,3,51,35,14,muscle_gain
29,0,56.3,152.7,24.17,1.375,loss,-1,thyroid,3,north_india,0,36,31,33,medical_diet
24,0,38.0,145.0,18.07,1.375,maintain,0,none,0,south_india,1,31,38,31,muscle_gain
46,1,55.5,168.0,19.65,1.725,loss,-1,thyroid,3,north_india,0,35,30,35,medical_diet
28,0,47.0,155.5,19.43,1.55,loss,-1,none,0,west_india,2,34,28,38,maintenance
50,1,73.6,167.1,26.35,1.55,maintain,0,diabetes,1,east_india,3,42,27,31,medical_diet
23,1,87.6,170.9,30.03,1.2,maintain,0,none,0,south_india,1,29,42,29,maintenance
64,0,50.5,157.5,20.35,1.55,loss,-1,none,0,north_india,0,34,30,36,maintenance
32,0,70.3,154.4,29.48,1.375,loss,-1,thyroid,3,west_india,2,33,30,37,weight_loss
49,1,71.6,171.0,24.48,1.725,loss,-1,none,0,south_india,1,37,32,31,maintenance
68,1,68.6,165.8,24.96,1.2,loss,-1,hypertension,2,south_india,1,36,33,31,medical_diet
28,1,78.4,179.2,24.43,1.2,gain,1,none,0,north_india,0,40,48,12,muscle_gain
40,1,76.5,178.9,23.91,1.2,maintain,0,hypertension,2,south_india,1,32,43,25,medical_diet
43,1,79.8,174.5,26.2,1.375,gain,1,none,0,south_india,1,41,49,10,muscle_gain
51,1,55.8,146.9,25.85,1.2,loss,-1,diabetes,1,north_india,0,45,17,38,weight_loss
63,0,47.1,157.7,18.93,1.55,maintain,0,hypertension,2,north_india,0,32,44,24,medical_diet
51,0,50.2,152.5,21.6,1.725,loss,-1,diabetes,1,south_india,1,45,14,41,medical_diet
46,0,73.6,153.6,31.21,1.55,gain,1,none,0,south_india,1,40,52,8,muscle_gain
21,0,67.4,165.3,24.67,1.2,loss,-1,none,0,north_india,0,36,29,35,maintenance
34,1,82.5,179.0,25.73,1.375,maintain,0,none,0,north_india,0,28,39,33,maintenance
52,0,80.6,166.6,29.04,1.9,loss,-1,hypertension,2,north_india,0,36,36,28,weight_loss
30,0,43.0,149.1,19.37,1.2,maintain,0,diabetes,1,east_india,3,42,27,31,medical_diet
58,1,81.6,182.0,24.63,1.375,maintain,0,none,0,north_india,0,31,40,29,maintenance
56,0,59.7,149.9,26.57,1.375,maintain,0,none,0,east_india,3,31,40,29,maintenance
32,1,71.9,157.0,29.16,1.9,loss,-1,none,0,south_india,1,36,28,36,weight_loss
46,1,38.0,165.8,13.82,1.2,maintain,0,diabetes,1,west_india,2,42,23,35,muscle_gain
46,1,61.9,170.7,21.23,1.2,loss,-1,none,0,east_india,3,37,30,33,maintenance
28,1,56.5,168.5,19.91,1.55,loss,-1,none,0,south_india,1,35,28,37,maintenance
69,1,57.8,159.3,22.78,1.375,loss,-1,none,0,west_india,2,35,29,36,maintenance
49,0,42.9,153.9,18.09,1.55,gain,1,diabetes,1,west_india,2,52,35,13,muscle_gain
19,0,62.4,154.4,26.16,1.2,gain,1,diabetes,1,east_india,3,50,35,15,muscle_gain
64,0,62.5,160.4,24.28,1.375,loss,-1,none,0,north_india,0,36,28,36,maintenance
31,1,89.7,179.1,27.99,1.375,gain,1,none,0,south_india,1,39,48,13,muscle_gain
37,0,65.2,153.8,27.58,1.375,gain,1,none,0,east_india,3,39,49,12,muscle_gain
39,0,63.7,155.6,26.33,1.725,loss,-1,none,0,north_india,0,35,29,36,weight_loss
28,0,49.6,153.6,21.01,1.9,maintain,0,diabetes,1,east_india,3,40,26,34,medical_diet
44,0,50.3,149.0,22.64,1.55,gain,1,none,0,west_india,2,38,50,12,muscle_gain
20,1,59.3,164.8,21.82,1.55,maintain,0,none,0,north_india,0,31,39,30,maintenance
34,0,38.8,155.2,16.12,1.375,loss,-1,diabetes,1,north_india,0,46,14,40,muscle_gain
61,1,76.0,164.5,28.07,1.2,maintain,0,thyroid,3,north_india,0,28,39,33,medical_diet
45,1,67.4,168.4,23.76,1.55,loss,-1,none,0,north_india,0,33,29,38,maintenance
46,0,41.9,159.9,16.38,1.2,loss,-1,none,0,south_india,1,34,30,36,muscle_gain
38,1,80.4,174.0,26.57,1.2,gain,1,none,0,east_india,3,41,48,11,muscle_gain
64,1,63.4,166.1,22.98,1.55,loss,-1,none,0,south_india,1,36,28,36,maintenance
33,1,38.0,154.7,15.88,1.55,gain,1,diabetes,1,south_india,1,52,37,11,muscle_gain
54,1,48.1,164.6,17.76,1.375,loss,-1,diabetes,1,north_india,0,46,13,41,muscle_gain
37,1,59.9,168.3,21.15,1.55,loss,-1,none,0,south_india,1,34,28,38,maintenance
23,1,79.1,176.6,25.37,1.725,maintain,0,none,0,south_india,1,29,42,29,maintenance
36,1,73.5,164.0,27.31,1.375,maintain,0,none,0,west_india,2,28,41,31,maintenance
22,0,64.4,155.3,26.68,1.55,gain,1,none,0,south_india,1,39,51,10,muscle_gain
20,0,73.7,166.5,26.6,1.2,gain,1,hypertension,2,east_india,3,39,57,4,muscle_gain
18,1,67.9,168.3,23.97,1.9,maintain,0,none,0,west_india,2,32,42,26,maintenance
55,1,95.2,174.5,31.25,1.2,loss,-1,hypertension,2,north_india,0,34,35,31,weight_loss
32,0,69.3,160.9,26.77,1.725,maintain,0,none,0,north_india,0,30,42,28,maintenance
51,0,60.7,158.0,24.3,1.725,loss,-1,hypertension,2,north_india,0,35,35,30,medical_diet
52,0,51.8,145.0,24.64,1.55,loss,-1,diabetes,1,south_india,1,43,16,41,medical_diet
66,0,56.2,161.0,21.68,1.55,loss,-1,none,0,north_india,0,36,30,34,maintenance
42,1,70.9,171.6,24.08,1.375,loss,-1,none,0,south_india,1,36,28,36,maintenance
41,1,38.0,163.0,14.31,1.725,loss,-1,diabetes,1,north_india,0,47,13,40,muscle_gain
29,0,44.9,149.6,20.09,1.55,loss,-1,none,0,south_india,1,34,32,34,maintenance
35,0,66.1,145.0,31.45,1.375,loss,-1,thyroid,3,north_india,0,34,31,35,weight_loss
32,0,58.3,156.5,23.8,1.2,loss,-1,none,0,south_india,1,34,32,34,maintenance
