name,calories,protein,carbs,fat,fiber,sugar,category,diet_type,region,meal_type,health_tags,glycemic_index
"corn, sweet, white, frozen, kernels on cob, cooked, boiled, drained, without salt",94.0,3.11,22.33,0.74,2.1,0.0,grain,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly""]",medium
"corn, sweet, white, frozen, kernels on cob, cooked, boiled, drained, with salt",94.0,3.11,22.33,0.74,2.8,0.0,grain,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly""]",medium
"sesbania flower, cooked, steamed, with salt",21.0,1.14,5.1,0.05,0.0,0.0,beverage,vegan,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"soybeans, mature seeds, sprouted, cooked, steamed, with salt",81.0,8.47,6.53,4.45,0.8,0.43,protein,vegan,global,"[""beverage""]","[""very-low-calorie"", ""weight-loss"", ""good-protein"", ""low-carb"", ""low-fat"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"soybeans, mature seeds, sprouted, cooked, stir-fried, with salt",125.0,13.1,9.4,7.1,0.8,0.0,protein,vegan,global,"[""lunch"", ""dinner"", ""snack""]","[""weight-loss"", ""good-protein"", ""low-carb"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"dock, cooked, boiled, drained, with salt",20.0,1.83,2.93,0.64,0.0,0.0,spice,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"potatoes, mashed, dehydrated, prepared from flakes without milk, whole milk and margarine added",113.0,1.9,15.02,5.6,2.3,0.0,dairy,veg,global,"[""beverage""]","[""weight-loss"", ""diabetes-friendly""]",low
"peppers, sweet, red, freeze-dried",314.0,17.9,68.7,3.0,21.3,40.77,vegetable,vegan,global,"[""snack""]","[""high-protein"", ""good-protein"", ""low-fat"", ""high-fiber""]",high
"beans, snap, yellow, canned, regular pack, drained solids",20.0,1.15,4.5,0.1,1.3,0.78,protein,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beans, snap, yellow, canned, no salt added, drained solids",20.0,1.15,4.5,0.1,1.3,0.78,protein,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"mushroom, white, exposed to ultraviolet light, raw",22.0,3.09,3.26,0.34,1.0,1.98,vegetable,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"mushrooms, portabella, exposed to ultraviolet light, grilled",29.0,3.28,4.44,0.58,2.2,2.26,vegetable,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"pickles, cucumber, sweet (includes bread and butter pickles)",91.0,0.58,21.15,0.41,1.0,18.27,grain,veg,global,"[""breakfast""]","[""very-low-calorie"", ""weight-loss"", ""low-fat"", ""heart-healthy""]",medium
"pickles, cucumber, sour",11.0,0.33,2.26,0.2,1.2,1.06,vegetable,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"pickles, cucumber, sweet, low sodium (includes bread and butter pickles)",122.0,0.37,33.73,0.26,1.1,26.68,grain,veg,global,"[""breakfast""]","[""weight-loss"", ""low-fat"", ""heart-healthy""]",medium
"catsup, low sodium",101.0,1.04,27.4,0.1,0.3,21.27,other,vegan,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""low-fat"", ""heart-healthy""]",medium
"mushrooms, enoki, raw",37.0,2.66,7.81,0.29,2.7,0.22,vegetable,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"peppers, sweet, yellow, raw",27.0,1.0,6.32,0.21,0.9,0.0,vegetable,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"tomatoes, sun-dried, packed in oil, drained",213.0,5.06,23.33,14.08,5.8,0.0,vegetable,vegan,global,"[""snack""]","[""high-fiber"", ""diabetes-friendly""]",medium
"fennel, bulb, raw",31.0,1.24,7.3,0.2,3.1,3.93,spice,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"pickle relish, hamburger",129.0,0.63,34.48,0.54,3.2,0.0,other,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly""]",medium
"arugula, raw",25.0,2.58,3.65,0.66,1.6,2.05,vegetable,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"nopales, cooked, without salt",15.0,1.35,3.28,0.05,2.0,1.12,spice,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"cauliflower, green, raw",31.0,2.95,6.09,0.3,3.2,3.03,vegetable,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"cauliflower, green, cooked, no salt added",32.0,3.04,6.28,0.31,3.3,3.12,vegetable,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"cauliflower, green, cooked, with salt",32.0,3.04,6.28,0.31,3.3,0.0,vegetable,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"broccoli, chinese, cooked",22.0,1.14,3.81,0.72,2.5,0.84,vegetable,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"grape leaves, canned",69.0,4.27,11.71,1.97,9.9,0.0,fruit,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-fat"", ""heart-healthy"", ""high-fiber"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"pepper, banana, raw",27.0,1.66,5.35,0.45,3.4,1.95,vegetable,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"peppers, serrano, raw",32.0,1.74,6.7,0.44,3.7,3.83,vegetable,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"peppers, ancho, dried",281.0,11.86,51.42,8.2,21.6,0.0,vegetable,vegan,global,"[""snack""]","[""good-protein"", ""high-fiber"", ""diabetes-friendly""]",medium
"pickles, chowchow, with cauliflower onion mustard, sweet",121.0,1.5,26.64,0.9,1.5,23.88,vegetable,vegan,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""low-fat"", ""heart-healthy""]",medium
"epazote, raw",32.0,0.33,7.44,0.52,3.8,0.0,other,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fireweed, leaves, raw",103.0,4.71,19.22,2.75,10.6,0.0,other,vegan,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""low-fat"", ""heart-healthy"", ""high-fiber"", ""diabetes-friendly""]",low
"malabar spinach, cooked",23.0,2.98,2.71,0.78,2.1,0.0,vegetable,vegan,global,"[""snack""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"yautia (tannier), raw",98.0,1.46,23.63,0.4,1.5,0.0,other,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly""]",medium
"mushrooms, white, microwaved",35.0,3.91,6.04,0.46,2.5,0.0,vegetable,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"mushrooms, maitake, raw",31.0,1.94,6.97,0.19,2.7,2.07,vegetable,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"broccoli, chinese, raw",26.0,1.2,4.67,0.76,2.6,0.88,vegetable,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"fiddlehead ferns, raw",34.0,4.55,5.54,0.4,0.0,0.0,other,vegan,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""low-carb"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"seeds, sesame butter, tahini, from unroasted kernels (non-chemically removed seed coat)",607.0,17.95,17.89,56.44,9.3,0.0,grain,veg,global,"[""breakfast"", ""snack""]","[""high-protein"", ""good-protein"", ""high-fiber"", ""diabetes-friendly""]",low
"seeds, watermelon seed kernels, dried",557.0,28.33,15.31,47.37,0.0,0.0,fruit,vegan,global,"[""beverage""]","[""high-protein"", ""good-protein"", ""diabetes-friendly""]",low
"nuts, chestnuts, japanese, dried",360.0,5.25,81.43,1.24,0.0,0.0,nut,vegan,global,"[""snack""]","[""low-fat"", ""heart-healthy"", ""diabetes-friendly""]",high
"nuts, coconut milk, frozen (liquid expressed from grated meat and water)",202.0,1.61,5.58,20.8,0.0,0.0,fruit,veg,global,"[""beverage""]","[""low-carb"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"seeds, sesame butter, tahini, from raw and stone ground kernels",570.0,17.81,26.19,48.0,9.3,0.0,dairy,veg,global,"[""snack""]","[""high-protein"", ""good-protein"", ""high-fiber"", ""diabetes-friendly""]",medium
"nuts, formulated, wheat-based, all flavors except macadamia, without salt",647.0,13.11,20.79,62.3,5.2,0.0,grain,vegan,global,"[""snack""]","[""good-protein"", ""high-fiber"", ""diabetes-friendly""]",medium
"seeds, sesame seed kernels, dried (decorticated)",631.0,20.45,11.73,61.21,11.6,0.48,other,vegan,global,"[""snack""]","[""high-protein"", ""good-protein"", ""high-fiber"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"nuts, chestnuts, japanese, raw",154.0,2.25,34.91,0.53,0.0,0.0,nut,vegan,global,"[""snack""]","[""weight-loss"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly""]",medium
"seeds, flaxseed",534.0,18.29,28.88,42.16,27.3,1.55,nut,vegan,global,"[""snack""]","[""high-protein"", ""good-protein"", ""high-fiber"", ""diabetes-friendly""]",low
"seeds, pumpkin and squash seed kernels, roasted, with salt added",574.0,29.84,14.71,49.05,6.5,1.29,spice,vegan,global,"[""snack""]","[""high-protein"", ""good-protein"", ""high-fiber"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"seeds, sesame seed kernels, toasted, with salt added (decorticated)",567.0,16.96,26.04,48.0,16.9,0.48,spice,vegan,global,"[""breakfast"", ""snack""]","[""high-protein"", ""good-protein"", ""high-fiber"", ""diabetes-friendly""]",low
"seeds, sunflower seed kernels from shell, dry roasted, with salt added",546.0,19.33,15.31,49.8,9.0,2.73,spice,vegan,global,"[""snack""]","[""high-protein"", ""good-protein"", ""high-fiber"", ""diabetes-friendly""]",low
"seeds, sunflower seed kernels, dry roasted, with salt added",582.0,19.33,24.07,49.8,9.0,2.73,spice,vegan,global,"[""snack""]","[""high-protein"", ""good-protein"", ""high-fiber"", ""diabetes-friendly""]",medium
"nuts, almonds, oil roasted, with salt added",607.0,21.23,17.68,55.17,10.5,4.55,spice,vegan,global,"[""snack""]","[""high-protein"", ""good-protein"", ""high-fiber"", ""diabetes-friendly""]",low
"nuts, almonds, oil roasted, with salt added, smoke flavor",607.0,21.43,17.86,55.89,10.7,3.57,spice,vegan,global,"[""snack""]","[""high-protein"", ""good-protein"", ""high-fiber"", ""diabetes-friendly""]",low
"nuts, cashew nuts, dry roasted, with salt added",574.0,15.31,32.69,46.35,3.0,5.01,spice,vegan,global,"[""snack""]","[""high-protein"", ""good-protein""]",medium
"nuts, cashew nuts, oil roasted, with salt added",581.0,16.84,30.16,47.77,3.3,5.01,spice,vegan,global,"[""snack""]","[""high-protein"", ""good-protein""]",medium
"nuts, mixed nuts, oil roasted, without peanuts, with salt added",615.0,15.52,22.27,56.17,5.5,4.38,vegetable,vegan,global,"[""snack""]","[""high-protein"", ""good-protein"", ""high-fiber"", ""diabetes-friendly""]",medium
"nuts, pecans, dry roasted, with salt added",710.0,9.5,13.55,74.27,9.4,4.06,spice,vegan,global,"[""snack""]","[""good-protein"", ""high-fiber"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"nuts, pecans, oil roasted, with salt added",715.0,9.2,13.01,75.23,9.5,3.97,spice,vegan,global,"[""snack""]","[""good-protein"", ""high-fiber"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"nuts, pistachio nuts, dry roasted, with salt added",569.0,21.05,27.55,45.82,10.3,7.74,spice,vegan,global,"[""snack""]","[""high-protein"", ""good-protein"", ""high-fiber""]",medium
"nuts, mixed nuts, oil roasted, with peanuts, lightly salted",607.0,20.04,21.05,53.95,7.0,4.15,vegetable,vegan,global,"[""snack""]","[""high-protein"", ""good-protein"", ""high-fiber"", ""diabetes-friendly""]",low
"nuts, mixed nuts, oil roasted, without peanuts, lightly salted",607.0,17.86,25.0,50.0,7.1,5.21,vegetable,vegan,global,"[""snack""]","[""high-protein"", ""good-protein"", ""high-fiber""]",medium
"beef, grass-fed, strip steaks, lean only, raw",117.0,23.07,0.0,2.69,0.0,0.0,protein,non-veg,global,"[""beverage""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beef, carcass, separable lean and fat, choice, raw",291.0,17.32,0.0,24.05,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beef, carcass, separable lean and fat, select, raw",278.0,17.48,0.0,22.55,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised",280.0,28.97,0.0,17.37,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beef, flank, steak, separable lean and fat, trimmed to 0"" fat, choice, raw",165.0,21.22,0.0,8.29,0.0,0.0,protein,non-veg,global,"[""beverage""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beef, flank, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",263.0,26.98,0.0,16.44,0.0,0.0,protein,non-veg,global,"[""beverage""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beef, flank, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, broiled",202.0,27.55,0.0,9.31,0.0,0.0,protein,non-veg,global,"[""beverage""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beef, rib, eye, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, choice, cooked, broiled",265.0,26.58,0.0,16.76,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beef, rib, eye, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, choice, raw",161.0,20.13,0.0,8.3,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beef, rib, eye, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, choice, cooked, broiled",205.0,28.88,0.0,9.01,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beef, rib, shortribs, separable lean and fat, choice, raw",390.0,14.4,0.4,36.23,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beef, brisket, flat half, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",221.0,32.21,0.0,9.24,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beef, shank crosscuts, separable lean only, trimmed to 1/4"" fat, choice, raw",128.0,21.75,0.0,3.85,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beef, shank crosscuts, separable lean only, trimmed to 1/4"" fat, choice, cooked, simmered",201.0,33.68,0.0,6.36,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8"" fat, choice, raw",161.0,22.13,0.0,7.39,0.0,0.0,protein,non-veg,global,"[""beverage""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beef, chuck, under blade pot roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",216.0,30.54,0.0,10.46,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beef, chuck, under blade pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",140.0,21.13,0.31,6.07,0.0,0.0,protein,non-veg,global,"[""beverage""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beef, chuck, under blade pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",145.0,21.19,0.39,6.51,0.0,0.0,protein,non-veg,global,"[""beverage""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"beef, ground, patties, frozen, cooked, broiled",295.0,23.05,0.0,21.83,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
